Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
droit_travail,contrat_travail,Preuve d'existence,Comment prouver l'existence d'un contrat de travail ?,La preuve de l’existence du contrat de travail peut être apportée par tous moyens.,"Article 29, Loi 28-2008"
droit_travail,contrat_travail,Exemption de frais,Un contrat de travail écrit est-il soumis à des droits de timbre ou d'enregistrement ?,"Oui, le contrat de travail écrit est exempt de tous droits de timbre et d’enregistrement, sous réserve des dispositions de l’article 58.","Article 30, Loi 28-2008"
droit_travail,contrat_travail,Limitation,Quel est le délai pour lequel un travailleur peut engager ses services ?,Le travailleur ne peut engager ses services qu’à temps ou pour une durée limitée à l’exécution d’un ouvrage ou d’une entreprise déterminée.,"Article 31, Loi 28-2008"
droit_travail,contrat_travail,Limitation,Dans quelles conditions le ministre peut-il limiter ou interdire certaines embauches ?,"Le ministre chargé du travail peut limiter ou interdire certaines embauches pour des raisons d’ordre économique ou social, notamment pour la santé ou l’hygiène publique, après avis de la commission consultative du travail.","Article 32, Loi 28-2008"
droit_travail,contrat_travail,Application de la loi,Quels contrats de travail sont soumis aux dispositions de cette loi ?,"Tout contrat de travail conclu pour être exécuté au Burkina Faso est soumis à la loi, peu importe le lieu de conclusion et la résidence des parties. Les contrats exécutés partiellement au Burkina Faso dépassant trois mois sont également soumis.","Article 33, Loi 28-2008"
droit_travail,contrat_travail,Interdiction,L'embauche collective est-elle autorisée ?,L'embauche collective de travailleurs par un contrat unique ou contrat d’équipe est interdite. Un chef de file des employeurs doit être explicitement identifié dans le contrat de travail.,"Article 34, Loi 28-2008"
droit_travail,contrat_travail,Engagement de l'activité,Quelles sont les obligations du travailleur envers l'employeur ?,"Le travailleur doit : 1. fournir le travail pour lequel il a été embauché et l'exécuter avec soin ; 2. obéir à ses supérieurs hiérarchiques ; 3. respecter la discipline de l'entreprise, les horaires, ainsi que les consignes de sécurité et de santé au travail.","Article 35, Loi 28-2008"
droit_travail,contrat_travail,Engagement de l'employeur,Quelles sont les obligations de l'employeur envers le travailleur ?,"L'employeur doit : 1. procurer le travail convenu et au lieu convenu ; 2. payer les salaires, indemnités et cotisations sociales dus ; 3. respecter les normes d'hygiène et de sécurité ; 4. traiter le travailleur avec dignité ; 5. veiller au maintien des bonnes mœurs ; 6. interdire toute forme de violence ou de harcèlement ; 7. communiquer les actes d'embauche à l'inspection du travail.","Article 36, Loi 28-2008"
droit_travail,contrat_travail,Interdiction,Qu'est-ce que le harcèlement sexuel dans le cadre du travail ?,"Le harcèlement sexuel est interdit et consiste à obtenir d’autrui des faveurs de nature sexuelle par ordre, parole, intimidation, acte, geste, menace ou contrainte.","Article 37, Loi 28-2008"
droit_travail,contrat_travail,Interdiction,Quelle forme de discrimination est interdite par la loi ?,"L’employeur doit s’interdire toute discrimination en matière d’accès à l’emploi, de conditions de travail, de formation professionnelle, de maintien dans l’emploi ou de licenciement, notamment en rapport avec le statut sérologique de l’infection à VIH.","Article 38, Loi 28-2008"
droit_travail,contrat_travail,Modification des contrats de travail en cours,Que doit-il se passer pour un contrat de travail en cours qui n’est pas conforme aux nouvelles dispositions du Code du travail ?,"Toute clause d’un contrat de travail en cours qui n’est pas conforme à la loi n° 28-2008/AN portant Code du travail au Burkina Faso, ou à un acte réglementaire pris pour son application, doit être modifiée dans un délai de six mois. En cas de refus, une juridiction compétente peut ordonner les modifications nécessaires sous peine d’astreinte.","Article 429, loi n° 28-2008/AN du 13 mai 2008 portant Code du travail au Burkina Faso"
droit_travail,contrat_travail,Nullité,Quelles sont les conséquences d'une clause interdisant au travailleur d'exercer une activité après le contrat ?,"Toute clause interdisant au travailleur d'exercer une activité après le contrat est abusive et nulle, sauf en cas de rupture due au travailleur ou à une faute lourde. Les clauses dont la durée ou la portée géographique ne sont pas justifiées constituent une entrave abusive au libre exercice de l'activité professionnelle du travailleur.","Article 39, Loi 28-2008"
droit_travail,contrat_travail,Conditions d'emploi,Quels sont les droits des personnes handicapées en matière d'emploi ?,"Les personnes handicapées bénéficient d’emplois adaptés ou, si nécessaire, d’ateliers protégés. Les conditions dans lesquelles les employeurs doivent réserver certains emplois aux personnes handicapées sont fixées par décret en conseil des ministres, après avis de la commission consultative du travail.","Article 40, Loi 28-2008"
droit_travail,contrat_essai_partielle,Définition de l'engagement,Qu'est-ce qu'un engagement à l'essai ?,L'engagement à l'essai est un accord entre l'employeur et le travailleur pour évaluer la qualité des services du travailleur et les conditions de travail avant de conclure un contrat de travail définitif.,"Article 41, Loi 28-2008"
droit_travail,contrat_essai_partielle,Durée maximale,Quelle est la durée maximale d'un contrat à l'essai ?,La durée de l’essai est fixée à : 1. 8 jours pour les travailleurs à salaire horaire ou journalier ; 2. 1 mois pour les employés non cadres ; 3. 3 mois pour les cadres et assimilés. L'essai peut être renouvelé une seule fois pour la même durée.,"Article 42, Loi 28-2008"
droit_travail,contrat_essai_partielle,Reconnaissance automatique,Que se passe-t-il si les services sont prolongés après l'expiration du contrat à l'essai ?,"La prolongation des services après expiration du contrat à l’essai, sans renouvellement écrit, équivaut à un contrat de travail à durée indéterminée prenant effet à la date du début de l’essai.","Article 43, Loi 28-2008"
droit_travail,contrat_essai_partielle,Conditions de cessation,Comment peut-on mettre fin à un contrat à l’essai ?,"L’engagement à l’essai peut cesser à tout moment, sans préavis ni indemnité, par la volonté de l’une ou l’autre des parties, sauf dispositions contraires spécifiées au contrat.","Article 44, Loi 28-2008"
droit_travail,contrat_essai_partielle,Exemptions,Quelles dispositions ne s'appliquent pas aux contrats d'engagement à l'essai ?,"Les dispositions des articles 60 à 68, 70 à 74, 78, 93, 96 et 98 à 103 ne s’appliquent pas aux contrats d’engagement à l’essai, qui peuvent être résiliés sans préavis ni indemnité, sauf convention contraire.","Article 45, Loi 28-2008"
droit_travail,contrat_essai_partielle,Définition du contrat,Qu'est-ce qu'un contrat de travail à temps partiel ?,"Un contrat de travail à temps partiel est un contrat dont la durée d’exécution est inférieure à la durée hebdomadaire légale, et est rémunéré au prorata du temps de travail effectivement accompli.","Article 47, Loi 28-2008"
droit_travail,contrat_essai_partielle,Conditions de conclusion,Comment sont conclus et résiliés les contrats de travail à temps partiel ?,"Le contrat de travail à temps partiel peut être à durée déterminée ou indéterminée, conclu et résilié dans les mêmes conditions que les contrats de travail à durée déterminée ou indéterminée respectivement.","Article 48, Loi 28-2008"
droit_travail,contrat_determine,Contrat à durée déterminée,Qu'est-ce qu'un contrat de travail à durée déterminée ?,"Un contrat de travail à durée déterminée est un contrat dont le terme est fixé à l'avance par la volonté des deux parties. Il est établi pour une durée précise, au terme de laquelle il prend fin automatiquement sans qu'il soit nécessaire de donner un préavis.","Article 49, Loi 28-2008"
droit_travail,contrat_determine,Contrat saisonnier,Quelle est la définition d'un contrat de travail saisonnier ?,"Le contrat de travail saisonnier est un contrat à durée déterminée qui se caractérise par la nature saisonnière de l'activité exercée, comme dans les secteurs agricole, commercial ou touristique. Il prend fin à l'issue de la saison.","Article 50, Loi 28-2008"
droit_travail,contrat_determine,Indemnité de fin de contrat,Quelles sont les conditions pour bénéficier d'une indemnité de fin de contrat pour un travailleur saisonnier ?,"Le travailleur saisonnier a droit à une indemnité de fin de contrat équivalente à 10% de la rémunération totale perçue au cours de la période de travail, à condition d'avoir été employé pour au moins 3 mois au cours de l'année précédente dans la même entreprise.","Article 51, Loi 28-2008"
droit_travail,contrat_determine,Renouvellement,Le contrat de travail à durée déterminée peut-il être renouvelé ?,"Oui, le contrat à durée déterminée peut être renouvelé, mais le renouvellement ne doit pas entraîner un abus de la nature de ce type de contrat. Le renouvellement doit être justifié par une raison valable et documentée.","Article 52, Loi 28-2008"
