Categorie,Tag,Sous categorie,Question,Réponse,Article_reference
Droit du travail,contrat_determine,Indemnité de fin de contrat,Quelles sont les conditions pour bénéficier d'une indemnité de fin de contrat pour un travailleur saisonnier ?,"Le travailleur saisonnier a droit à une indemnité de fin de contrat équivalente à 10% de la rémunération totale perçue au cours de la période de travail, à condition d'avoir été employé pour au moins 3 mois au cours de l'année précédente dans la même entreprise.","Article 51, Loi 28-2008"
Droit du travail,contrat_determine,Renouvellement,Le contrat de travail à durée déterminée peut-il être renouvelé ?,"Oui, le contrat à durée déterminée peut être renouvelé, mais le renouvellement ne doit pas entraîner un abus de la nature de ce type de contrat. Le renouvellement doit être justifié par une raison valable et documentée.","Article 52, Loi 28-2008"
Droit du travail,contrat_determine,Dispositions applicables,À qui s'appliquent les dispositions sur le renouvellement des contrats ?,"Ces dispositions s'appliquent à tous les types de contrats à durée déterminée, y compris ceux liés à un surcroît d'activité, au remplacement temporaire d'un salarié ou aux travaux saisonniers.","Article 53, Loi 28-2008"
Droit du travail,contrat_determine,Durée maximale,Quelle est la durée maximale d'un contrat de travail à durée déterminée ?,"La durée maximale d'un contrat à durée déterminée est de 24 mois, renouvellements inclus. Au-delà de cette durée, le contrat est réputé être à durée indéterminée, sauf pour les cas spécifiquement prévus par la loi.","Article 54, Loi 28-2008"
Droit du travail,contrat_determine,Écrit exigé,Le contrat de travail à durée déterminée doit-il obligatoirement être écrit ?,"Oui, tout contrat à durée déterminée doit être formalisé par écrit. À défaut, il est considéré comme un contrat à durée indéterminée, sauf preuve du contraire par l'employeur.",Article 55
Droit du travail,contrat_determine,Visa et enregistrement,Quelles sont les conditions de visa pour un contrat de travail des travailleurs non nationaux ?,Les contrats de travail des travailleurs non nationaux doivent être visés par l'inspection du travail. L'employeur doit déposer une demande de visa dans les 30 jours suivant l'embauche. Le visa est réputé accordé si aucune décision n'est prise dans les 15 jours suivant la demande.,"Article 56, Article 57"
Droit du travail,contrat_determine,Frais de visa,Les travailleurs non nationaux doivent-ils payer des frais pour le visa de leur contrat ?,"Oui, des frais sont appliqués pour le visa de travail, dont le montant est fixé par les autorités compétentes. Ces frais sont à la charge de l'employeur, qui doit les acquitter avant l'émission du visa.","Article 58, Loi 28-2008"
Droit du travail,contrat_determine,Interdictions,Quelles sont les interdictions concernant la conclusion d'un contrat à durée déterminée ?,"Un contrat à durée déterminée ne peut être conclu pour remplacer un salarié en grève ou pour exécuter des travaux dangereux, sauf autorisation expresse de l'inspection du travail.","Article 59, Loi 28-2008"
Droit du travail,contrat_determine,Fin anticipée,Dans quels cas peut-on mettre fin avant terme à un contrat à durée déterminée ?,"La résiliation anticipée d'un contrat à durée déterminée peut intervenir en cas d'accord écrit entre les parties, de force majeure ou de faute lourde. En cas de rupture injustifiée, l'employeur peut être tenu de verser des dommages-intérêts au travailleur.","Article 60, Loi 28-2008"
Droit du travail,contrat_determine,Indemnité à l'arrivée du terme,Quelle indemnité le travailleur perçoit-il à l'arrivée du terme d'un contrat à durée déterminée ?,"À l'issue du contrat, le travailleur a droit à une indemnité de fin de contrat, calculée sur la base des rémunérations perçues pendant la durée du contrat. Cette indemnité est égale à 10 % de la rémunération totale du contrat.","Article 61, Loi 28-2008"
Droit du travail,contrat_indetermine,Définition,Qu'est-ce qu'un contrat de travail à durée indéterminée ?,C'est un contrat de travail conclu sans précision de terme.,"Article 62, Code du Travail"
Droit du travail,contrat_indetermine,Visa,Est-ce que le contrat de travail à durée indéterminée nécessite un visa ?,"Non, sauf pour les cas prévus par l'article 56.","Article 62, Code du Travail"
Droit du travail,contrat_indetermine,Visa,Les travailleurs non nationaux doivent-ils obtenir un visa pour leur contrat de travail ?,"Oui, leur contrat doit obligatoirement être soumis au visa des services compétents.","Article 63, Code du Travail"
Droit du travail,contrat_indetermine,Rupture,Comment peut-on mettre fin à un contrat de travail à durée indéterminée ?,"Par la volonté de l'une des parties, sous réserve des dispositions relatives aux licenciements.","Article 64, Code du Travail"
Droit du travail,contrat_indetermine,Préavis,Quel est le préavis requis pour rompre un contrat de travail à durée indéterminée ?,Le préavis doit être notifié par écrit et commence à courir dès la remise de la notification.,"Article 65, Code du Travail"
Droit du travail,contrat_indetermine,Durée de préavis,Quelle est la durée du préavis pour les différents types de travailleurs ?,"8 jours pour les travailleurs horaires, 1 mois pour les employés, 3 mois pour les cadres.","Article 66, Code du Travail"
Droit du travail,contrat_indetermine,Obligations,Quelles sont les obligations durant le préavis ?,Les deux parties doivent respecter leurs obligations réciproques.,"Article 67, Code du Travail"
Droit du travail,contrat_indetermine,Indemnité,Quelles sont les conséquences d'une rupture sans préavis ?,L'initié de la rupture doit verser une indemnité compensatrice.,"Article 68, Code du Travail"
Droit du travail,contrat_indetermine,Faute lourde,Peut-on rompre un contrat de travail sans préavis en cas de faute lourde ?,"Oui, mais la gravité de la faute sera appréciée par la juridiction compétente.","Article 69, Code du Travail"
Droit du travail,contrat_indetermine,Licenciement abusif,Que se passe-t-il en cas de licenciement abusif ?,Le travailleur peut être réintégré ou recevoir des dommages et intérêts.,"Article 70, Code du Travail"
Droit du travail,contrat_indetermine,Licenciement abusif,Qu'est-ce qui constitue un licenciement abusif ?,Un licenciement sans motif légitime ou fondé sur des critères discriminatoires.,"Article 71, Code du Travail"
Droit du travail,contrat_indetermine,Rupture irrégulière,Quelles sont les conséquences d'une rupture irrégulière ?,La partie lésée peut saisir le tribunal du travail pour réparation.,"Article 73, Code du Travail"
Droit du travail,contrat_indetermine,Dommages et intérêts,Comment sont fixés les dommages et intérêts ?,En tenant compte de la responsabilité de chaque partie et des circonstances.,"Article 74, Code du Travail"
Droit du travail,contrat_indetermine,Prescription,Quel est le délai de prescription pour l'action en paiement d'indemnités ?,Cinq ans après la rupture des relations de travail.,"Article 75, Code du Travail"
Droit du travail,contrat_indetermine,Indemnité,Que se passe-t-il si un licenciement est légitime mais effectué sans respecter la procédure ?,Le tribunal peut accorder au travailleur une indemnité ne dépassant pas trois mois de salaire.,"Article 76, Code du Travail"
Droit du travail,contrat_indetermine,Congé,Quelles sont les règles pour mettre fin à un contrat de travail avant un congé ?,Notification doit être faite quinze jours avant la date de départ.,"Article 77, Code du Travail"
Droit du travail,contrat_indetermine,Responsabilité solidaire,Quelles sont les conditions pour qu'un nouvel employeur soit solidairement responsable d'un licenciement abusif ?,Si le nouvel employeur a participé au débauchage ou a embauché un travailleur lié par un contrat.,"Article 78, Code du Travail"
Droit du travail,contrat_indetermine,Rupture,Que faire si un travailleur licencié doit occuper un nouvel emploi immédiatement ?,Il peut quitter l'établissement avant la fin du préavis sans payer d'indemnité.,"Article 67, Code du Travail"
Droit du travail,contrat_indetermine,Indemnité,Que se passe-t-il si un contrat est rompu sans préavis ?,La partie qui rompt doit verser une indemnité compensatrice de préavis.,"Article 68, Code du Travail"
Droit du travail,contrat_indetermine,Faute lourde,Peut-on rompre un contrat sans préavis en cas de faute lourde ?,"Oui, mais la gravité de la faute doit être appréciée par la juridiction.","Article 69, Code du Travail"
Droit du travail,contrat_indetermine,Preuve,Qui doit prouver la légitimité des motifs de licenciement ?,C'est à l'employeur de fournir la preuve en cas de contestation.,"Article 70, Code du Travail"
Droit du travail,contrat_indetermine,Licenciement abusif,Que se passe-t-il en cas de licenciement abusif ?,Le travailleur peut être réintégré ou recevoir des dommages et intérêts.,"Article 70, Code du Travail"
Droit du travail,contrat_indetermine,Licenciement abusif,Quels licenciements sont considérés comme abusifs ?,Ceux sans motif légitime ou basés sur des critères discriminatoires.,"Article 71, Code du Travail"
Droit du travail,contrat_indetermine,Rupture irrégulière,Qu'est-ce qui rend une rupture de contrat irrégulière ?,Absence de notification écrite ou de mention du motif dans la lettre.,"Article 72, Code du Travail"
Droit du travail,contrat_indetermine,Réparation,Que peut faire une partie lésée en cas de licenciement abusif ?,Elle peut saisir le tribunal du travail pour demander réparation.,"Article 73, Code du Travail"
Droit du travail,contrat_indetermine,Dommages et intérêts,Comment sont fixés les dommages et intérêts ?,En tenant compte de l'existence du préjudice et d'autres facteurs.,"Article 74, Code du Travail"
